Train Epoch: 2 [19200/50000 (38%)]	Loss: 1.238043	Accuracy: 0.523438
Train Epoch: 2 [20480/50000 (41%)]	Loss: 1.398501	Accuracy: 0.492188
Train Epoch: 2 [21760/50000 (44%)]	Loss: 1.283028	Accuracy: 0.531250
Train Epoch: 2 [23040/50000 (46%)]	Loss: 1.181463	Accuracy: 0.632812
Train Epoch: 2 [24320/50000 (49%)]	Loss: 1.180582	Accuracy: 0.609375
Train Epoch: 2 [25600/50000 (51%)]	Loss: 1.193572	Accuracy: 0.531250
Train Epoch: 2 [26880/50000 (54%)]	Loss: 1.231682	Accuracy: 0.562500
Train Epoch: 2 [28160/50000 (56%)]	Loss: 1.227964	Accuracy: 0.585938
Train Epoch: 2 [29440/50000 (59%)]	Loss: 1.141900	Accuracy: 0.593750
Train Epoch: 2 [30720/50000 (61%)]	Loss: 1.055433	Accuracy: 0.640625
Train Epoch: 2 [32000/50000 (64%)]	Loss: 1.169757	Accuracy: 0.585938
Train Epoch: 2 [33280/50000 (67%)]	Loss: 1.085916	Accuracy: 0.562500
Train Epoch: 2 [34560/50000 (69%)]	Loss: 1.035634	Accuracy: 0.640625
Train Epoch: 2 [35840/50000 (72%)]	Loss: 1.131016	Accuracy: 0.601562
Train Epoch: 2 [37120/50000 (74%)]	Loss: 1.182175	Accuracy: 0.523438
Train Epoch: 2 [38400/50000 (77%)]	Loss: 1.229895	Accuracy: 0.585938
Train Epoch: 2 [39680/50000 (79%)]	Loss: 1.219270	Accuracy: 0.570312
Train Epoch: 2 [40960/50000 (82%)]	Loss: 1.208936	Accuracy: 0.546875
Train Epoch: 2 [42240/50000 (84%)]	Loss: 1.320213	Accuracy: 0.562500
Train Epoch: 2 [43520/50000 (87%)]	Loss: 1.055707	Accuracy: 0.617188
Train Epoch: 2 [44800/50000 (90%)]	Loss: 1.120781	Accuracy: 0.601562
Train Epoch: 2 [46080/50000 (92%)]	Loss: 1.134230	Accuracy: 0.570312
Train Epoch: 2 [47360/50000 (95%)]	Loss: 1.197397	Accuracy: 0.546875
Train Epoch: 2 [48640/50000 (97%)]	Loss: 1.053930	Accuracy: 0.656250
Train Epoch: 2 [49920/50000 (100%)]	Loss: 1.126871	Accuracy: 0.539062
Testing Epoch: 2 [1280/10000 (13%)]	Loss: 1.401627	Accuracy: 0.507812
Testing Epoch: 2 [2560/10000 (26%)]	Loss: 1.440323	Accuracy: 0.492188
Testing Epoch: 2 [3840/10000 (38%)]	Loss: 1.389219	Accuracy: 0.578125
Testing Epoch: 2 [5120/10000 (51%)]	Loss: 1.309497	Accuracy: 0.554688
Testing Epoch: 2 [6400/10000 (64%)]	Loss: 1.347893	Accuracy: 0.562500
Testing Epoch: 2 [7680/10000 (77%)]	Loss: 1.170662	Accuracy: 0.609375
Testing Epoch: 2 [8960/10000 (90%)]	Loss: 1.235803	Accuracy: 0.601562
Test Epoch: 2, Average loss: 1.341604, Accuracy: 0.527500
Model saved to ./checkpoint/ResNet50/models/iter_100000.pth
